Date,High,Low,Open,Close,Volume,Adj Close
2008-03-05,21.485000610351562,20.110000610351562,20.614999771118164,21.075000762939453,2125600.0,18.762075424194336
2008-03-06,21.28499984741211,20.850000381469727,20.979999542236328,21.0,1848000.0,18.695310592651367
2008-03-07,21.100000381469727,20.5,20.899999618530273,20.649999618530273,1577000.0,18.38371467590332
2008-03-10,20.829999923706055,20.104999542236328,20.5,20.209999084472656,2011200.0,17.99201011657715
2008-03-11,22.709999084472656,20.260000228881836,20.889999389648438,20.770000457763672,2398800.0,18.490549087524414
2008-03-12,20.989999771118164,20.415000915527344,20.649999618530273,20.739999771118164,1674600.0,18.463842391967773
2008-03-13,21.350000381469727,20.079999923706055,20.549999237060547,21.260000228881836,1580200.0,18.926776885986328
2008-03-14,21.405000686645508,20.415000915527344,20.985000610351562,20.834999084472656,2083800.0,18.54841423034668
2008-03-17,20.899999618530273,20.239999771118164,20.350000381469727,20.549999237060547,2964000.0,18.294689178466797
2008-03-18,21.59000015258789,20.625,20.860000610351562,21.545000076293945,2613400.0,19.180500030517578
2008-03-19,21.864999771118164,20.790000915527344,21.610000610351562,20.790000915527344,1593600.0,18.50835609436035
2008-03-20,21.6299991607666,20.575000762939453,20.770000457763672,21.459999084472656,3778800.0,19.104825973510742
2008-03-24,22.024999618530273,21.3799991607666,21.545000076293945,21.850000381469727,2115000.0,19.452022552490234
2008-03-25,21.989999771118164,21.520000457763672,21.770000457763672,21.829999923706055,2482000.0,19.434219360351562
2008-03-26,21.864999771118164,21.360000610351562,21.69499969482422,21.40999984741211,1138800.0,19.060312271118164
2008-03-27,21.53499984741211,20.875,21.4950008392334,21.0049991607666,1594400.0,18.699758529663086
2008-03-28,21.200000762939453,20.790000915527344,21.1200008392334,20.920000076293945,1093600.0,18.62408447265625
2008-03-31,21.600000381469727,21.145000457763672,21.5049991607666,21.514999389648438,2879600.0,19.153793334960938
2008-04-01,22.565000534057617,21.655000686645508,21.815000534057617,22.549999237060547,1955400.0,20.075193405151367
2008-04-02,22.780000686645508,22.184999465942383,22.600000381469727,22.405000686645508,2011800.0,19.94611358642578
2008-04-03,22.44499969482422,22.045000076293945,22.440000534057617,22.399999618530273,1834400.0,19.94166374206543
2008-04-04,22.80500030517578,22.25,22.469999313354492,22.600000381469727,1247600.0,20.11971092224121
2008-04-07,22.90999984741211,22.399999618530273,22.725000381469727,22.59000015258789,991800.0,20.110811233520508
2008-04-08,22.934999465942383,22.295000076293945,22.295000076293945,22.649999618530273,1060600.0,20.164222717285156
2008-04-09,22.895000457763672,21.889999389648438,22.700000762939453,22.010000228881836,1100400.0,19.594465255737305
2008-04-10,22.559999465942383,21.954999923706055,21.96500015258789,22.424999237060547,814400.0,19.96391487121582
2008-04-11,22.239999771118164,21.584999084472656,22.225000381469727,21.719999313354492,1360200.0,19.33629035949707
2008-04-14,21.645000457763672,21.149999618530273,21.6299991607666,21.415000915527344,2268200.0,19.064760208129883
2008-04-15,22.110000610351562,21.334999084472656,21.575000762939453,22.030000686645508,2008800.0,19.61227035522461
2008-04-16,22.905000686645508,22.190000534057617,22.239999771118164,22.905000686645508,2282200.0,20.391239166259766
2008-04-17,23.024999618530273,22.5049991607666,22.799999237060547,22.920000076293945,1103200.0,20.40459442138672
2008-04-18,23.760000228881836,23.104999542236328,23.21500015258789,23.7450008392334,2084200.0,21.139053344726562
2008-04-21,23.90999984741211,23.30500030517578,23.559999465942383,23.834999084472656,1606600.0,21.219173431396484
2008-04-22,23.795000076293945,23.360000610351562,23.7450008392334,23.44499969482422,1719600.0,20.871976852416992
2008-04-23,23.739999771118164,23.110000610351562,23.459999084472656,23.625,1559600.0,21.03221893310547
2008-04-24,24.40999984741211,23.565000534057617,23.600000381469727,24.270000457763672,1434000.0,21.60643196105957
2008-04-25,24.40999984741211,23.68000030517578,24.3799991607666,24.184999465942383,1589600.0,21.530763626098633
2008-04-28,24.69499969482422,24.135000228881836,24.415000915527344,24.549999237060547,2294400.0,21.855703353881836
2008-04-29,24.760000228881836,24.329999923706055,24.405000686645508,24.655000686645508,1436200.0,22.047969818115234
2008-04-30,25.114999771118164,24.43000030517578,24.774999618530273,24.575000762939453,2996600.0,21.97642707824707
2008-05-01,25.440000534057617,24.549999237060547,24.799999237060547,25.440000534057617,1887600.0,22.749967575073242
2008-05-02,26.34000015258789,25.100000381469727,26.19499969482422,25.739999771118164,3848400.0,23.01824188232422
2008-05-05,25.764999389648438,25.149999618530273,25.375,25.59000015258789,2108600.0,22.884109497070312
2008-05-06,26.135000228881836,25.3799991607666,25.549999237060547,25.940000534057617,2276800.0,23.197093963623047
2008-05-07,26.809999465942383,26.0,26.024999618530273,26.344999313354492,3223800.0,23.559274673461914
2008-05-08,26.71500015258789,26.219999313354492,26.424999237060547,26.454999923706055,2240000.0,23.657638549804688
2008-05-09,26.5,25.934999465942383,26.350000381469727,26.125,2547400.0,23.362533569335938
2008-05-12,26.440000534057617,25.940000534057617,26.204999923706055,26.420000076293945,2039600.0,23.6263427734375
2008-05-13,26.799999237060547,26.235000610351562,26.479999542236328,26.78499984741211,1495800.0,23.952743530273438
2008-05-14,27.209999084472656,26.704999923706055,26.80500030517578,27.03499984741211,1363600.0,24.176305770874023
2008-05-15,27.559999465942383,26.84000015258789,27.0,27.4950008392334,1472800.0,24.58766746520996
2008-05-16,27.690000534057617,27.315000534057617,27.5,27.639999389648438,2045600.0,24.717334747314453
2008-05-19,27.9950008392334,27.46500015258789,27.625,27.549999237060547,2647000.0,24.63685417175293
2008-05-20,27.584999084472656,26.7549991607666,27.545000076293945,26.959999084472656,3620200.0,24.109237670898438
2008-05-21,27.329999923706055,26.479999542236328,26.959999084472656,26.524999618530273,3636600.0,23.720239639282227
2008-05-22,26.704999923706055,25.65999984741211,26.524999618530273,26.1299991607666,3515400.0,23.367000579833984
2008-05-23,26.229999542236328,25.860000610351562,26.079999923706055,26.104999542236328,1926800.0,23.344646453857422
2008-05-27,25.795000076293945,25.125,25.6200008392334,25.559999465942383,4213600.0,22.857276916503906
2008-05-28,26.084999084472656,25.09000015258789,25.514999389648438,25.5,3221200.0,22.803617477416992
2008-05-29,25.639999389648438,25.165000915527344,25.5,25.575000762939453,2118200.0,22.870689392089844
2008-05-30,26.065000534057617,25.690000534057617,25.799999237060547,25.854999542236328,5174000.0,23.12108039855957
2008-06-02,25.875,25.270000457763672,25.690000534057617,25.395000457763672,1392000.0,22.709720611572266
2008-06-03,26.065000534057617,25.30500030517578,25.415000915527344,25.450000762939453,3847200.0,22.758913040161133
2008-06-04,25.350000381469727,24.9950008392334,25.219999313354492,25.09000015258789,2315200.0,22.436975479125977
2008-06-05,25.46500015258789,25.045000076293945,25.149999618530273,25.30500030517578,1900800.0,22.62923812866211
2008-06-06,25.15999984741211,24.155000686645508,25.15999984741211,24.184999465942383,1873400.0,21.627666473388672
2008-06-09,24.389999389648438,23.579999923706055,24.19499969482422,23.8700008392334,4214600.0,21.345977783203125
2008-06-10,23.825000762939453,23.524999618530273,23.75,23.674999237060547,1799200.0,21.17159080505371
2008-06-11,23.725000381469727,22.905000686645508,23.704999923706055,23.155000686645508,1681200.0,20.70658302307129
2008-06-12,23.774999618530273,23.15999984741211,23.235000610351562,23.614999771118164,1913000.0,21.117938995361328
2008-06-13,24.760000228881836,23.514999389648438,23.825000762939453,24.735000610351562,3251000.0,22.119510650634766
2008-06-16,24.764999389648438,24.31999969482422,24.604999542236328,24.635000228881836,2093200.0,22.030078887939453
2008-06-17,24.985000610351562,24.28499984741211,24.665000915527344,24.579999923706055,2469600.0,21.98090362548828
2008-06-18,25.094999313354492,23.860000610351562,25.094999313354492,24.2549991607666,6315200.0,21.690269470214844
2008-06-19,25.450000762939453,23.985000610351562,24.225000381469727,25.3799991607666,3582800.0,22.69631004333496
2008-06-20,25.3700008392334,24.1200008392334,25.15999984741211,24.295000076293945,3442600.0,21.726037979125977
2008-06-23,24.479999542236328,23.924999237060547,24.309999465942383,24.014999389648438,2622400.0,21.475645065307617
2008-06-24,24.014999389648438,23.375,23.739999771118164,23.545000076293945,2505600.0,21.055347442626953
2008-06-25,24.174999237060547,23.270000457763672,23.520000457763672,23.354999542236328,2782000.0,20.885435104370117
2008-06-26,22.954999923706055,21.780000686645508,22.950000762939453,21.885000228881836,7295800.0,19.57086944580078
2008-06-27,22.375,21.75,21.829999923706055,22.25,4665000.0,19.897275924682617
2008-06-30,22.5049991607666,21.885000228881836,22.280000686645508,22.190000534057617,3163200.0,19.843624114990234
2008-07-01,22.739999771118164,21.65999984741211,21.7549991607666,22.545000076293945,3716000.0,20.161083221435547
2008-07-02,22.770000457763672,21.3799991607666,22.645000457763672,21.40999984741211,4255000.0,19.146100997924805
2008-07-03,21.53499984741211,19.475000381469727,21.53499984741211,20.0,7025400.0,17.88519287109375
2008-07-07,20.440000534057617,18.829999923706055,20.06999969482422,19.149999618530273,7712000.0,17.125072479248047
2008-07-08,20.225000381469727,18.959999084472656,19.21500015258789,20.21500015258789,3691600.0,18.07745933532715
2008-07-09,20.405000686645508,19.780000686645508,20.100000381469727,19.8799991607666,4344600.0,17.777877807617188
2008-07-10,20.21500015258789,19.579999923706055,19.934999465942383,19.899999618530273,4054600.0,17.79576301574707
2008-07-11,19.709999084472656,18.80500030517578,19.700000762939453,19.325000762939453,3344600.0,17.28156852722168
2008-07-14,19.709999084472656,18.725000381469727,19.510000228881836,18.889999389648438,2605400.0,16.892560958862305
2008-07-15,18.989999771118164,17.885000228881836,18.649999618530273,18.584999084472656,3028800.0,16.619815826416016
2008-07-16,20.229999542236328,18.829999923706055,19.56999969482422,19.80500030517578,5064400.0,17.7108154296875
2008-07-17,21.514999389648438,19.75,19.954999923706055,21.3700008392334,5197800.0,19.11033058166504
2008-07-18,21.459999084472656,20.635000228881836,21.405000686645508,20.815000534057617,3355000.0,18.614017486572266
2008-07-21,21.295000076293945,20.75,21.0,21.100000381469727,2428000.0,18.86887550354004
2008-07-22,21.290000915527344,20.405000686645508,20.93000030517578,21.290000915527344,2775200.0,19.038789749145508
2008-07-23,22.075000762939453,21.1200008392334,21.190000534057617,21.924999237060547,2585200.0,19.60664176940918
2008-07-24,21.889999389648438,20.350000381469727,21.889999389648438,20.524999618530273,3652600.0,18.354677200317383
2008-07-25,21.165000915527344,20.469999313354492,20.530000686645508,20.674999237060547,2372600.0,18.488813400268555
2008-07-28,20.454999923706055,19.325000762939453,20.3700008392334,19.329999923706055,3693400.0,17.286041259765625
2008-07-29,20.520000457763672,19.44499969482422,19.44499969482422,20.420000076293945,2313800.0,18.260778427124023
2008-07-30,20.59000015258789,19.875,20.34000015258789,20.204999923706055,3131200.0,18.166378021240234
2008-07-31,21.610000610351562,19.049999237060547,20.110000610351562,20.15999984741211,4912200.0,18.125917434692383
2008-08-01,20.639999389648438,19.4950008392334,19.954999923706055,20.09000015258789,4106400.0,18.06298065185547
2008-08-04,20.225000381469727,19.700000762939453,19.889999389648438,20.030000686645508,2764200.0,18.00904083251953
2008-08-05,21.235000610351562,20.165000915527344,20.30500030517578,21.174999237060547,2653400.0,19.038501739501953
2008-08-06,21.125,20.415000915527344,21.09000015258789,20.684999465942383,2123400.0,18.597946166992188
2008-08-07,20.735000610351562,20.040000915527344,20.5,20.100000381469727,1935200.0,18.071969985961914
2008-08-08,21.719999313354492,20.104999542236328,20.204999923706055,21.655000686645508,2474600.0,19.470073699951172
2008-08-11,22.3799991607666,20.84000015258789,21.584999084472656,21.68000030517578,3417000.0,19.492549896240234
2008-08-12,21.719999313354492,21.125,21.545000076293945,21.190000534057617,2388000.0,19.05199432373047
2008-08-13,21.46500015258789,20.524999618530273,21.264999389648438,20.815000534057617,2002400.0,18.71483039855957
2008-08-14,21.96500015258789,20.6200008392334,20.725000381469727,21.549999237060547,1589400.0,19.375669479370117
2008-08-15,22.114999771118164,21.155000686645508,21.655000686645508,21.2549991607666,1271400.0,19.110437393188477
2008-08-18,21.325000762939453,20.28499984741211,21.325000762939453,20.545000076293945,2393800.0,18.472068786621094
2008-08-19,20.5,19.875,20.40999984741211,20.100000381469727,1533800.0,18.071969985961914
2008-08-20,20.559999465942383,19.510000228881836,20.145000457763672,19.860000610351562,1540400.0,17.856184005737305
2008-08-21,20.209999084472656,19.315000534057617,19.764999389648438,20.110000610351562,1763400.0,18.080963134765625
2008-08-22,20.829999923706055,20.2549991607666,20.344999313354492,20.80500030517578,1548000.0,18.705842971801758
2008-08-25,20.7450008392334,20.06999969482422,20.735000610351562,20.114999771118164,1506600.0,18.08545684814453
2008-08-26,20.540000915527344,19.78499984741211,20.165000915527344,20.100000381469727,1039200.0,18.071969985961914
2008-08-27,20.264999389648438,19.559999465942383,20.06999969482422,19.975000381469727,2306200.0,17.959579467773438
2008-08-28,20.850000381469727,20.030000686645508,20.040000915527344,20.760000228881836,2047200.0,18.665380477905273
2008-08-29,20.850000381469727,20.309999465942383,20.614999771118164,20.674999237060547,1443400.0,18.588951110839844
2008-09-02,21.5,20.165000915527344,20.844999313354492,20.46500015258789,1504000.0,18.400142669677734
2008-09-03,20.475000381469727,19.780000686645508,20.475000381469727,19.940000534057617,2388800.0,17.92811393737793
2008-09-04,20.010000228881836,19.59000015258789,19.69499969482422,19.7549991607666,1592600.0,17.761777877807617
2008-09-05,19.649999618530273,19.024999618530273,19.4950008392334,19.5,1902000.0,17.53250503540039
2008-09-08,20.56999969482422,19.329999923706055,20.56999969482422,19.635000228881836,2638000.0,17.653888702392578
2008-09-09,19.774999618530273,18.8700008392334,19.75,18.934999465942383,1943400.0,17.024518966674805
2008-09-10,19.489999771118164,18.760000228881836,19.100000381469727,19.364999771118164,1517000.0,17.411128997802734
2008-09-11,19.809999465942383,18.809999465942383,19.030000686645508,19.80500030517578,1700200.0,17.806737899780273
2008-09-12,20.719999313354492,19.3799991607666,19.614999771118164,20.6299991607666,2370000.0,18.548498153686523
2008-09-15,20.43000030517578,18.045000076293945,19.954999923706055,18.44499969482422,4475200.0,16.583953857421875
2008-09-16,18.940000534057617,17.30500030517578,18.020000457763672,18.924999237060547,3077400.0,17.015527725219727
2008-09-17,18.875,17.420000076293945,18.559999465942383,17.959999084472656,3078600.0,16.147890090942383
2008-09-18,18.735000610351562,18.024999618530273,18.2450008392334,18.395000457763672,5016200.0,16.53900146484375
2008-09-19,19.94499969482422,18.75,19.100000381469727,19.100000381469727,3928200.0,17.172870635986328
2008-09-22,19.25,17.989999771118164,18.81999969482422,18.05500030517578,2189600.0,16.233308792114258
2008-09-23,18.125,17.264999389648438,18.125,17.53499984741211,2097800.0,15.765769004821777
2008-09-24,17.639999389648438,16.299999237060547,17.610000610351562,16.420000076293945,2835800.0,14.763273239135742
2008-09-25,16.59000015258789,16.014999389648438,16.5049991607666,16.15999984741211,4787600.0,14.52950668334961
2008-09-26,16.489999771118164,15.71500015258789,15.779999732971191,16.229999542236328,2647200.0,14.592440605163574
2008-09-29,16.264999389648438,15.40999984741211,16.260000228881836,15.774999618530273,5061000.0,14.183349609375
2008-09-30,16.4950008392334,15.899999618530273,15.984999656677246,16.385000228881836,2966400.0,14.731802940368652
2008-10-01,16.344999313354492,15.130000114440918,16.344999313354492,15.484999656677246,2747200.0,13.92261028289795
2008-10-02,15.395000457763672,14.140000343322754,15.335000038146973,14.25,4164200.0,12.812216758728027
2008-10-03,14.824999809265137,13.850000381469727,14.295000076293945,13.920000076293945,5251400.0,12.515511512756348
2008-10-06,13.880000114440918,12.104999542236328,13.404999732971191,13.880000114440918,6035000.0,12.4795503616333
2008-10-07,14.329999923706055,13.15999984741211,14.145000457763672,13.25,5786000.0,11.913115501403809
2008-10-08,13.614999771118164,12.574999809265137,12.720000267028809,13.09000015258789,4860000.0,11.769257545471191
2008-10-09,13.324999809265137,11.864999771118164,13.15999984741211,12.125,5292600.0,10.901625633239746
2008-10-10,13.5,9.425000190734863,11.34000015258789,11.824999809265137,6365400.0,10.631892204284668
2008-10-13,12.90999984741211,11.890000343322754,12.5600004196167,12.90999984741211,4393400.0,11.60741901397705
2008-10-14,13.210000038146973,11.994999885559082,12.944999694824219,12.369999885559082,4461000.0,11.121905326843262
2008-10-15,12.21500015258789,10.600000381469727,12.125,10.680000305175781,5135000.0,9.602421760559082
2008-10-16,10.864999771118164,9.5649995803833,10.654999732971191,10.609999656677246,8111000.0,9.539483070373535
2008-10-17,11.364999771118164,10.414999961853027,11.045000076293945,10.970000267028809,5291200.0,9.86316204071045
2008-10-20,11.6899995803833,10.880000114440918,10.96500015258789,11.354999542236328,3105200.0,10.20931339263916
2008-10-21,12.194999694824219,11.204999923706055,11.369999885559082,11.680000305175781,4229200.0,10.501523971557617
2008-10-22,11.319999694824219,10.550000190734863,11.319999694824219,10.904999732971191,3653000.0,9.804716110229492
2008-10-23,11.255000114440918,9.960000038146973,11.0600004196167,10.510000228881836,4574400.0,9.449572563171387
2008-10-24,11.109999656677246,9.670000076293945,9.739999771118164,10.899999618530273,5360800.0,9.800225257873535
2008-10-27,10.725000381469727,9.725000381469727,10.725000381469727,9.725000381469727,5970600.0,8.7437744140625
2008-10-28,12.279999732971191,9.8100004196167,9.8100004196167,11.944999694824219,6043800.0,10.73978328704834
2008-10-29,11.635000228881836,10.119999885559082,10.130000114440918,11.130000114440918,7227600.0,10.007017135620117
2008-10-30,11.75,10.229999542236328,11.414999961853027,10.395000457763672,5253800.0,9.439469337463379
2008-10-31,11.279999732971191,10.274999618530273,10.324999809265137,11.234999656677246,4424800.0,10.202252388000488
2008-11-03,11.6850004196167,11.154999732971191,11.425000190734863,11.255000114440918,2532000.0,10.220415115356445
2008-11-04,12.255000114440918,11.244999885559082,11.454999923706055,12.239999771118164,3476200.0,11.114869117736816
2008-11-05,12.204999923706055,11.40999984741211,12.079999923706055,11.524999618530273,3016400.0,10.465597152709961
2008-11-06,11.635000228881836,10.329999923706055,11.399999618530273,10.375,3462000.0,9.421307563781738
2008-11-07,11.005000114440918,10.15999984741211,10.475000381469727,10.395000457763672,2499800.0,9.439469337463379
2008-11-10,10.875,9.645000457763672,10.725000381469727,9.770000457763672,2918600.0,8.871919631958008
2008-11-11,9.614999771118164,8.100000381469727,9.614999771118164,8.875,5785600.0,8.059191703796387
2008-11-12,8.744999885559082,8.239999771118164,8.6899995803833,8.420000076293945,3158400.0,7.646015167236328
2008-11-13,9.21500015258789,7.960000038146973,8.350000381469727,9.21500015258789,4282800.0,8.367936134338379
2008-11-14,9.229999542236328,8.5600004196167,8.975000381469727,8.710000038146973,3473400.0,7.909355163574219
2008-11-17,8.829999923706055,8.335000038146973,8.635000228881836,8.335000038146973,3964400.0,7.5688276290893555
2008-11-18,8.579999923706055,8.154999732971191,8.345000267028809,8.454999923706055,5488400.0,7.677797794342041
2008-11-19,8.609999656677246,8.045000076293945,8.449999809265137,8.055000305175781,5786000.0,7.314565181732178
2008-11-20,9.354999542236328,7.5,7.920000076293945,8.494999885559082,10842200.0,7.714118480682373
2008-11-21,9.40999984741211,8.274999618530273,8.6850004196167,9.369999885559082,6327400.0,8.508688926696777
2008-11-24,10.449999809265137,9.260000228881836,9.484999656677246,10.319999694824219,3149400.0,9.371360778808594
2008-11-25,10.619999885559082,9.8149995803833,10.475000381469727,10.085000038146973,5203400.0,9.157962799072266
2008-11-26,12.135000228881836,9.699999809265137,9.875,11.739999771118164,7539000.0,10.660834312438965
2008-11-28,12.005000114440918,11.510000228881836,11.954999923706055,11.829999923706055,1975000.0,10.742561340332031
2008-12-01,11.635000228881836,10.234999656677246,11.635000228881836,10.295000076293945,3739200.0,9.34865951538086
2008-12-02,10.989999771118164,10.194999694824219,10.454999923706055,10.65999984741211,3222600.0,9.680110931396484
2008-12-03,11.359999656677246,10.130000114440918,10.390000343322754,11.125,3217000.0,10.102363586425781
2008-12-04,11.369999885559082,10.345000267028809,10.925000190734863,10.569999694824219,3300200.0,9.598381996154785
2008-12-05,11.289999961853027,9.96500015258789,10.1899995803833,11.265000343322754,2415600.0,10.22949504852295
2008-12-08,12.90999984741211,11.635000228881836,11.635000228881836,12.845000267028809,4406400.0,11.66425895690918
2008-12-09,13.024999618530273,12.109999656677246,12.789999961853027,12.170000076293945,3478600.0,11.051307678222656
2008-12-10,12.9399995803833,11.59000015258789,12.614999771118164,12.324999809265137,4260600.0,11.192058563232422
2008-12-11,12.25,10.949999809265137,12.25,11.1899995803833,3808600.0,10.161389350891113
2008-12-12,10.729999542236328,8.399999618530273,8.5,10.569999694824219,6011000.0,9.598381996154785
2008-12-15,10.739999771118164,10.020000457763672,10.505000114440918,10.279999732971191,3494800.0,9.335038185119629
2008-12-16,10.704999923706055,9.739999771118164,10.5,10.300000190734863,6969600.0,9.353200912475586
2008-12-17,11.085000038146973,10.039999961853027,10.125,10.899999618530273,3353600.0,9.89804744720459
2008-12-18,11.1850004196167,10.225000381469727,10.949999809265137,10.4399995803833,2869600.0,9.480331420898438
2008-12-19,11.010000228881836,10.470000267028809,11.010000228881836,10.895000457763672,3308800.0,9.893507957458496
2008-12-22,10.930000305175781,10.425000190734863,10.925000190734863,10.619999885559082,3841000.0,9.64378547668457
2008-12-23,10.755000114440918,10.100000381469727,10.640000343322754,10.279999732971191,2572600.0,9.335038185119629
2008-12-24,10.420000076293945,10.109999656677246,10.279999732971191,10.3100004196167,676200.0,9.362281799316406
2008-12-26,10.59000015258789,10.295000076293945,10.34000015258789,10.53499984741211,819200.0,9.566598892211914
2008-12-29,10.520000457763672,9.944999694824219,10.494999885559082,10.079999923706055,2429400.0,9.153422355651855
2008-12-30,10.604999542236328,10.109999656677246,10.1899995803833,10.595000267028809,2623400.0,9.621084213256836
2008-12-31,10.96500015258789,10.550000190734863,10.729999542236328,10.885000228881836,2494800.0,9.88442611694336
2009-01-02,11.545000076293945,10.595000267028809,10.920000076293945,11.479999542236328,1651600.0,10.424729347229004
2009-01-05,12.0600004196167,11.260000228881836,11.40999984741211,11.994999885559082,3758800.0,10.892393112182617
2009-01-06,12.824999809265137,11.824999809265137,12.145000457763672,12.515000343322754,3748800.0,11.364595413208008
2009-01-07,12.295000076293945,11.59000015258789,12.289999961853027,11.824999809265137,2284800.0,10.738018035888672
2009-01-08,11.8100004196167,11.244999885559082,11.765000343322754,11.6899995803833,3181600.0,10.615428924560547
2009-01-09,11.760000228881836,11.140000343322754,11.640000343322754,11.4350004196167,4047200.0,10.383870124816895
2009-01-12,11.430000305175781,10.864999771118164,11.430000305175781,11.045000076293945,3155000.0,10.029718399047852
2009-01-13,11.15999984741211,10.210000038146973,10.989999771118164,10.569999694824219,4235200.0,9.598381996154785
2009-01-14,10.704999923706055,9.515000343322754,10.34000015258789,9.614999771118164,5933000.0,8.731164932250977
2009-01-15,9.829999923706055,9.130000114440918,9.630000114440918,9.600000381469727,6353400.0,8.717547416687012
2009-01-16,9.854999542236328,8.779999732971191,9.760000228881836,9.444999694824219,4850400.0,8.57679271697998
2009-01-20,9.520000457763672,8.574999809265137,9.444999694824219,8.625,3690800.0,7.832170486450195
2009-01-21,8.975000381469727,8.385000228881836,8.9350004196167,8.9350004196167,3944800.0,8.11367416381836
2009-01-22,8.84000015258789,8.395000457763672,8.84000015258789,8.520000457763672,5062600.0,7.736824035644531
2009-01-23,9.0,8.25,8.395000457763672,8.8100004196167,3494400.0,8.000167846679688
2009-01-26,8.970000267028809,8.489999771118164,8.819999694824219,8.680000305175781,2064600.0,7.882114410400391
2009-01-27,8.979999542236328,8.600000381469727,8.6850004196167,8.770000457763672,2183200.0,7.963840484619141
2009-01-28,9.604999542236328,8.8149995803833,8.8149995803833,9.414999961853027,5314000.0,8.54955005645752
2009-01-29,9.399999618530273,8.835000038146973,9.270000457763672,9.005000114440918,3481400.0,8.282809257507324
2009-01-30,9.119999885559082,8.359999656677246,8.9399995803833,8.4399995803833,3205400.0,7.763122081756592
2009-02-02,8.829999923706055,8.225000381469727,8.305000305175781,8.744999885559082,4260800.0,8.043659210205078
2009-02-03,8.975000381469727,8.59000015258789,8.75,8.835000038146973,4067400.0,8.126442909240723
2009-02-04,9.5649995803833,8.824999809265137,8.875,9.180000305175781,5507200.0,8.44377613067627
2009-02-05,9.515000343322754,8.984999656677246,9.130000114440918,9.460000038146973,4951800.0,8.701319694519043
2009-02-06,10.819999694824219,9.40999984741211,9.40999984741211,10.524999618530273,7283800.0,9.680907249450684
2009-02-09,10.529999732971191,10.085000038146973,10.529999732971191,10.345000267028809,4465200.0,9.515342712402344
2009-02-10,10.574999809265137,9.755000114440918,10.239999771118164,9.84000015258789,3547000.0,9.050844192504883
2009-02-11,10.164999961853027,9.15999984741211,9.944999694824219,9.444999694824219,6406800.0,8.687520980834961
2009-02-12,11.119999885559082,9.255000114440918,9.255000114440918,10.994999885559082,13396000.0,10.113216400146484
2009-02-13,10.859999656677246,10.255000114440918,10.390000343322754,10.6850004196167,10413600.0,9.828075408935547
2009-02-17,10.404999732971191,9.954999923706055,10.210000038146973,10.069999694824219,7845400.0,9.262397766113281
2009-02-18,10.279999732971191,9.710000038146973,10.170000076293945,10.029999732971191,7465000.0,9.225605964660645
2009-02-19,10.255000114440918,9.164999961853027,10.135000228881836,9.210000038146973,4775800.0,8.471369743347168
2009-02-20,9.180000305175781,8.71500015258789,8.954999923706055,8.885000228881836,7305800.0,8.17243480682373
2009-02-23,9.085000038146973,8.454999923706055,9.0,8.475000381469727,4971000.0,7.795316219329834
2009-02-24,9.170000076293945,8.350000381469727,8.600000381469727,9.109999656677246,6050600.0,8.379387855529785
2009-02-25,9.130000114440918,8.609999656677246,9.015000343322754,8.850000381469727,6020800.0,8.140240669250488
2009-02-26,9.0,8.529999732971191,9.0,8.680000305175781,4255600.0,7.9838738441467285
2009-02-27,8.869999885559082,8.385000228881836,8.675000190734863,8.625,4504600.0,7.933285236358643
2009-03-02,8.475000381469727,8.010000228881836,8.399999618530273,8.104999542236328,4399600.0,7.454988479614258
2009-03-03,8.3149995803833,7.894999980926514,8.210000038146973,8.029999732971191,3619600.0,7.386003494262695
2009-03-04,8.619999885559082,7.994999885559082,7.994999885559082,8.479999542236328,3277600.0,7.79991340637207
2009-03-05,8.199999809265137,7.809999942779541,8.199999809265137,7.965000152587891,4989400.0,7.326216220855713
2009-03-06,8.989999771118164,7.309999942779541,8.085000038146973,7.590000152587891,7323400.0,6.981290340423584
2009-03-09,7.869999885559082,7.394999980926514,7.394999980926514,7.635000228881836,8397200.0,7.022681713104248
2009-03-10,8.149999618530273,7.704999923706055,7.900000095367432,7.940000057220459,6305000.0,7.303221702575684
2009-03-11,8.555000305175781,7.855000019073486,7.940000057220459,8.210000038146973,5625000.0,7.551568508148193
2009-03-12,8.850000381469727,8.005000114440918,8.164999961853027,8.765000343322754,4502400.0,8.062056541442871
2009-03-13,9.220000267028809,8.8149995803833,8.90999984741211,9.149999618530273,5514200.0,8.416181564331055
2009-03-16,9.5649995803833,9.109999656677246,9.430000305175781,9.220000267028809,7305800.0,8.480567932128906
2009-03-17,9.350000381469727,8.829999923706055,9.239999771118164,9.350000381469727,4218800.0,8.600143432617188
2009-03-18,10.395000457763672,9.164999961853027,9.34000015258789,10.149999618530273,6158800.0,9.335981369018555
2009-03-19,10.305000305175781,9.725000381469727,10.305000305175781,9.925000190734863,8957600.0,9.129027366638184
2009-03-20,10.015000343322754,9.145000457763672,10.015000343322754,9.305000305175781,4191800.0,8.558751106262207
2009-03-23,10.3100004196167,9.449999809265137,9.569999694824219,10.28499984741211,5824400.0,9.46015453338623
2009-03-24,10.824999809265137,9.960000038146973,10.125,10.444999694824219,6590800.0,9.607324600219727
2009-03-25,11.515000343322754,10.234999656677246,10.545000076293945,10.545000076293945,12248000.0,9.699300765991211
2009-03-26,11.0600004196167,10.46500015258789,10.725000381469727,10.850000381469727,6642200.0,9.979844093322754
